,Nome,Região,Período,Resultado,ds_nome,value
2294,População total - homens,Parelheiros (Distrito),2002,53849,PARELHEIROS,53849.0
2295,População total - homens,Parelheiros (Distrito),2019,74098,PARELHEIROS,74098.0
2296,População total - homens,Parelheiros (Distrito),2014,68701,PARELHEIROS,68701.0
2297,População total - homens,Pari (Distrito),2017,8842,PARI,8842.0
2298,População total - homens,Pari (Distrito),2005,7512,PARI,7512.0
2299,População total - homens,Pari (Distrito),2001,7016,PARI,7016.0
2300,População total - homens,Pari (Distrito),2013,8478,PARI,8478.0
2301,População total - homens,Pari (Distrito),2012,8377,PARI,8377.0
2302,População total - homens,Pari (Distrito),2008,7907,PARI,7907.0
2303,População total - homens,Pari (Distrito),2000,6910,PARI,6910.0
2304,População total - homens,Pari (Distrito),2010,8178,PARI,8178.0
2305,População total - homens,Pari (Distrito),2011,8277,PARI,8277.0
2306,População total - homens,Pari (Distrito),2018,8922,PARI,8922.0
2307,População total - homens,Pari (Distrito),2009,8042,PARI,8042.0
2308,População total - homens,Pari (Distrito),2016,8761,PARI,8761.0
2309,População total - homens,Pari (Distrito),2020,9084,PARI,9084.0
2310,População total - homens,Pari (Distrito),2015,8682,PARI,8682.0
2311,População total - homens,Pari (Distrito),2003,7249,PARI,7249.0
2312,População total - homens,Pari (Distrito),2006,7651,PARI,7651.0
2313,População total - homens,Pari (Distrito),2004,7374,PARI,7374.0
2314,População total - homens,Pari (Distrito),2019,9002,PARI,9002.0
2315,População total - homens,Pari (Distrito),2021,9149,PARI,9149.0
2316,População total - homens,Pari (Distrito),2002,7131,PARI,7131.0
2317,População total - homens,Pari (Distrito),2014,8580,PARI,8580.0
2318,População total - homens,Pari (Distrito),2007,7786,PARI,7786.0
2319,População total - homens,Parque do Carmo (Distrito),2006,32476,PARQUE DO CARMO,32476.0
2320,População total - homens,Parque do Carmo (Distrito),2005,32333,PARQUE DO CARMO,32333.0
2321,População total - homens,Parque do Carmo (Distrito),2015,33982,PARQUE DO CARMO,33982.0
2322,População total - homens,Parque do Carmo (Distrito),2019,34685,PARQUE DO CARMO,34685.0
2323,População total - homens,Parque do Carmo (Distrito),2013,33583,PARQUE DO CARMO,33583.0
2324,População total - homens,Parque do Carmo (Distrito),2008,32739,PARQUE DO CARMO,32739.0
2325,População total - homens,Parque do Carmo (Distrito),2012,33384,PARQUE DO CARMO,33384.0
2326,População total - homens,Parque do Carmo (Distrito),2016,34158,PARQUE DO CARMO,34158.0
2327,População total - homens,Parque do Carmo (Distrito),2000,31362,PARQUE DO CARMO,31362.0
2328,População total - homens,Parque do Carmo (Distrito),2010,32984,PARQUE DO CARMO,32984.0
2329,População total - homens,Parque do Carmo (Distrito),2020,34861,PARQUE DO CARMO,34861.0
2330,População total - homens,Parque do Carmo (Distrito),2011,33184,PARQUE DO CARMO,33184.0
2331,População total - homens,Parque do Carmo (Distrito),2002,31801,PARQUE DO CARMO,31801.0
2332,População total - homens,Parque do Carmo (Distrito),2018,34510,PARQUE DO CARMO,34510.0
2333,População total - homens,Parque do Carmo (Distrito),2021,35015,PARQUE DO CARMO,35015.0
2334,População total - homens,Parque do Carmo (Distrito),2014,33783,PARQUE DO CARMO,33783.0
2335,População total - homens,Parque do Carmo (Distrito),2004,32163,PARQUE DO CARMO,32163.0
2336,População total - homens,Parque do Carmo (Distrito),2003,31993,PARQUE DO CARMO,31993.0
2337,População total - homens,Parque do Carmo (Distrito),2001,31598,PARQUE DO CARMO,31598.0
2338,População total - homens,Parque do Carmo (Distrito),2007,32604,PARQUE DO CARMO,32604.0
2339,População total - homens,Parque do Carmo (Distrito),2017,34334,PARQUE DO CARMO,34334.0
2340,População total - homens,Parque do Carmo (Distrito),2009,32852,PARQUE DO CARMO,32852.0
2341,População total - homens,Pedreira (Distrito),2004,65130,PEDREIRA,65130.0
2342,População total - homens,Pedreira (Distrito),2011,70488,PEDREIRA,70488.0
2343,População total - homens,Pedreira (Distrito),2001,62703,PEDREIRA,62703.0
2344,População total - homens,Pedreira (Distrito),2009,68895,PEDREIRA,68895.0
2345,População total - homens,Pedreira (Distrito),2006,66702,PEDREIRA,66702.0
2346,População total - homens,Pedreira (Distrito),2007,67443,PEDREIRA,67443.0
2347,População total - homens,Pedreira (Distrito),2003,64349,PEDREIRA,64349.0
2348,População total - homens,Pedreira (Distrito),2014,73063,PEDREIRA,73063.0
2349,População total - homens,Pedreira (Distrito),2013,72197,PEDREIRA,72197.0
2350,População total - homens,Pedreira (Distrito),2000,61809,PEDREIRA,61809.0
2351,População total - homens,Pedreira (Distrito),2020,77939,PEDREIRA,77939.0
2352,População total - homens,Pedreira (Distrito),2010,69644,PEDREIRA,69644.0
2353,População total - homens,Pedreira (Distrito),2008,68169,PEDREIRA,68169.0
2354,População total - homens,Pedreira (Distrito),2016,74724,PEDREIRA,74724.0
2355,População total - homens,Pedreira (Distrito),2015,73936,PEDREIRA,73936.0
2356,População total - homens,Pedreira (Distrito),2018,76318,PEDREIRA,76318.0
2357,População total - homens,Pedreira (Distrito),2005,65928,PEDREIRA,65928.0
2358,População total - homens,Pedreira (Distrito),2012,71339,PEDREIRA,71339.0
2359,População total - homens,Pedreira (Distrito),2021,78659,PEDREIRA,78659.0
2360,População total - homens,Pedreira (Distrito),2017,75518,PEDREIRA,75518.0
2361,População total - homens,Pedreira (Distrito),2002,63547,PEDREIRA,63547.0
2362,População total - homens,Penha (Distrito),2021,60240,PENHA,60240.0
2363,População total - homens,Penha (Distrito),2000,58180,PENHA,58180.0
2364,População total - homens,Penha (Distrito),2005,58784,PENHA,58784.0
2365,População total - homens,Penha (Distrito),2001,58352,PENHA,58352.0
2366,População total - homens,Penha (Distrito),2013,59612,PENHA,59612.0
2367,População total - homens,Penha (Distrito),2003,58620,PENHA,58620.0
2368,População total - homens,Penha (Distrito),2009,59124,PENHA,59124.0
2369,População total - homens,Penha (Distrito),2011,59352,PENHA,59352.0
2370,População total - homens,Penha (Distrito),2007,58971,PENHA,58971.0
2371,População total - homens,Penha (Distrito),2004,58707,PENHA,58707.0
2372,População total - homens,Penha (Distrito),2019,60149,PENHA,60149.0
2373,População total - homens,Penha (Distrito),2017,60009,PENHA,60009.0
2374,População total - homens,Penha (Distrito),2016,59937,PENHA,59937.0
2375,População total - homens,Penha (Distrito),2018,60080,PENHA,60080.0
2376,População total - homens,Penha (Distrito),2012,59483,PENHA,59483.0
2377,População total - homens,Penha (Distrito),2006,58886,PENHA,58886.0
2378,População total - homens,Penha (Distrito),2008,59051,PENHA,59051.0
2379,População total - homens,Penha (Distrito),2014,59739,PENHA,59739.0
2380,População total - homens,Penha (Distrito),2002,58483,PENHA,58483.0
2381,População total - homens,Penha (Distrito),2020,60217,PENHA,60217.0
2382,População total - homens,Penha (Distrito),2015,59864,PENHA,59864.0
2383,População total - homens,Penha (Distrito),2010,59218,PENHA,59218.0
2384,População total - homens,Perdizes (Distrito),2011,50527,PERDIZES,50527.0
2385,População total - homens,Perdizes (Distrito),2017,52089,PERDIZES,52089.0
2386,População total - homens,Perdizes (Distrito),2004,47810,PERDIZES,47810.0
2387,População total - homens,Perdizes (Distrito),2010,50223,PERDIZES,50223.0
2388,População total - homens,Perdizes (Distrito),2002,46931,PERDIZES,46931.0
2389,População total - homens,Perdizes (Distrito),2018,52263,PERDIZES,52263.0
2390,População total - homens,Perdizes (Distrito),2012,50830,PERDIZES,50830.0
2391,População total - homens,Perdizes (Distrito),2001,46506,PERDIZES,46506.0
2392,População total - homens,Perdizes (Distrito),2020,52608,PERDIZES,52608.0
2393,População total - homens,Perdizes (Distrito),2000,46059,PERDIZES,46059.0
2394,População total - homens,Perdizes (Distrito),2013,51133,PERDIZES,51133.0
2395,População total - homens,Perdizes (Distrito),2019,52436,PERDIZES,52436.0
2396,População total - homens,Perdizes (Distrito),2016,51915,PERDIZES,51915.0
2397,População total - homens,Perdizes (Distrito),2006,48647,PERDIZES,48647.0
2398,População total - homens,Perdizes (Distrito),2014,51436,PERDIZES,51436.0
2399,População total - homens,Perdizes (Distrito),2007,49068,PERDIZES,49068.0
2400,População total - homens,Perdizes (Distrito),2021,52637,PERDIZES,52637.0
2401,População total - homens,Perdizes (Distrito),2009,49889,PERDIZES,49889.0
2402,População total - homens,Perdizes (Distrito),2008,49491,PERDIZES,49491.0
2403,População total - homens,Perdizes (Distrito),2015,51739,PERDIZES,51739.0
2404,População total - homens,Perdizes (Distrito),2005,48236,PERDIZES,48236.0
2405,População total - homens,Perdizes (Distrito),2003,47373,PERDIZES,47373.0
2406,População total - homens,Perus (Distrito),2008,38206,PERUS,38206.0
2407,População total - homens,Perus (Distrito),2020,43618,PERUS,43618.0
2408,População total - homens,Perus (Distrito),2017,42221,PERUS,42221.0
2409,População total - homens,Perus (Distrito),2007,37812,PERUS,37812.0
2410,População total - homens,Perus (Distrito),2016,41764,PERUS,41764.0
2411,População total - homens,Perus (Distrito),2011,39405,PERUS,39405.0
2412,População total - homens,Perus (Distrito),2005,37017,PERUS,37017.0
2413,População total - homens,Perus (Distrito),2003,36156,PERUS,36156.0
2414,População total - homens,Perus (Distrito),2010,38939,PERUS,38939.0
2415,População total - homens,Perus (Distrito),2001,35273,PERUS,35273.0
2416,População total - homens,Perus (Distrito),2021,44026,PERUS,44026.0
2417,População total - homens,Perus (Distrito),2013,40350,PERUS,40350.0
2418,População total - homens,Perus (Distrito),2002,35725,PERUS,35725.0
2419,População total - homens,Perus (Distrito),2000,34766,PERUS,34766.0
2420,População total - homens,Perus (Distrito),2012,39876,PERUS,39876.0
2421,População total - homens,Perus (Distrito),2019,43148,PERUS,43148.0
2422,População total - homens,Perus (Distrito),2018,42683,PERUS,42683.0
2423,População total - homens,Perus (Distrito),2014,40828,PERUS,40828.0
2424,População total - homens,Perus (Distrito),2006,37433,PERUS,37433.0
2425,População total - homens,Perus (Distrito),2009,38590,PERUS,38590.0
2426,População total - homens,Perus (Distrito),2004,36580,PERUS,36580.0
2427,População total - homens,Perus (Distrito),2015,41310,PERUS,41310.0
2428,População total - homens,Pinheiros (Distrito),2009,28981,PINHEIROS,28981.0
2429,População total - homens,Pinheiros (Distrito),2007,28644,PINHEIROS,28644.0
2430,População total - homens,Pinheiros (Distrito),2020,29796,PINHEIROS,29796.0
2431,População total - homens,Pinheiros (Distrito),2006,28471,PINHEIROS,28471.0
2432,População total - homens,Pinheiros (Distrito),2004,28165,PINHEIROS,28165.0
2433,População total - homens,Pinheiros (Distrito),2010,29134,PINHEIROS,29134.0
2434,População total - homens,Pinheiros (Distrito),2005,28327,PINHEIROS,28327.0
2435,População total - homens,Pinheiros (Distrito),2008,28821,PINHEIROS,28821.0
2436,População total - homens,Pinheiros (Distrito),2001,27654,PINHEIROS,27654.0
2437,População total - homens,Pinheiros (Distrito),2003,27984,PINHEIROS,27984.0
2438,População total - homens,Pinheiros (Distrito),2017,29662,PINHEIROS,29662.0
2439,População total - homens,Pinheiros (Distrito),2015,29569,PINHEIROS,29569.0
2440,População total - homens,Pinheiros (Distrito),2000,27486,PINHEIROS,27486.0
2441,População total - homens,Pinheiros (Distrito),2014,29483,PINHEIROS,29483.0
2442,População total - homens,Pinheiros (Distrito),2002,27821,PINHEIROS,27821.0
2443,População total - homens,Pinheiros (Distrito),2021,29764,PINHEIROS,29764.0
2444,População total - homens,Pinheiros (Distrito),2011,29222,PINHEIROS,29222.0
2445,População total - homens,Pinheiros (Distrito),2016,29615,PINHEIROS,29615.0
2446,População total - homens,Pinheiros (Distrito),2019,29751,PINHEIROS,29751.0
2447,População total - homens,Pinheiros (Distrito),2012,29311,PINHEIROS,29311.0
2448,População total - homens,Pinheiros (Distrito),2018,29707,PINHEIROS,29707.0
2449,População total - homens,Pinheiros (Distrito),2013,29398,PINHEIROS,29398.0
2450,População total - homens,Pirituba (Distrito),2000,77232,PIRITUBA,77232.0
2451,População total - homens,Pirituba (Distrito),2002,77896,PIRITUBA,77896.0
2452,População total - homens,Pirituba (Distrito),2005,78687,PIRITUBA,78687.0
2453,População total - homens,Pirituba (Distrito),2008,79191,PIRITUBA,79191.0
2454,População total - homens,Pirituba (Distrito),2003,78169,PIRITUBA,78169.0
2455,População total - homens,Pirituba (Distrito),2011,79693,PIRITUBA,79693.0
2456,População total - homens,Pirituba (Distrito),2010,79473,PIRITUBA,79473.0
2457,População total - homens,Pirituba (Distrito),2019,81265,PIRITUBA,81265.0
2458,População total - homens,Pirituba (Distrito),2018,81087,PIRITUBA,81087.0
2459,População total - homens,Pirituba (Distrito),2017,80907,PIRITUBA,80907.0
2460,População total - homens,Pirituba (Distrito),2006,78908,PIRITUBA,78908.0
2461,População total - homens,Pirituba (Distrito),2001,77588,PIRITUBA,77588.0
2462,População total - homens,Pirituba (Distrito),2007,79057,PIRITUBA,79057.0
2463,População total - homens,Pirituba (Distrito),2004,78426,PIRITUBA,78426.0
2464,População total - homens,Pirituba (Distrito),2020,81441,PIRITUBA,81441.0
2465,População total - homens,Pirituba (Distrito),2009,79313,PIRITUBA,79313.0
2466,População total - homens,Pirituba (Distrito),2015,80543,PIRITUBA,80543.0
2467,População total - homens,Pirituba (Distrito),2014,80335,PIRITUBA,80335.0
2468,População total - homens,Pirituba (Distrito),2021,81532,PIRITUBA,81532.0
2469,População total - homens,Pirituba (Distrito),2013,80123,PIRITUBA,80123.0
2470,População total - homens,Pirituba (Distrito),2016,80726,PIRITUBA,80726.0
2471,População total - homens,Pirituba (Distrito),2012,79909,PIRITUBA,79909.0
2472,População total - homens,Ponte Rasa (Distrito),2015,43135,PONTE RASA,43135.0
2473,População total - homens,Ponte Rasa (Distrito),2003,46256,PONTE RASA,46256.0
2474,População total - homens,Ponte Rasa (Distrito),2021,42239,PONTE RASA,42239.0
2475,População total - homens,Ponte Rasa (Distrito),2011,43991,PONTE RASA,43991.0
2476,População total - homens,Ponte Rasa (Distrito),2010,44203,PONTE RASA,44203.0
2477,População total - homens,Ponte Rasa (Distrito),2000,46878,PONTE RASA,46878.0
2478,População total - homens,Ponte Rasa (Distrito),2016,42973,PONTE RASA,42973.0
2479,População total - homens,Ponte Rasa (Distrito),2008,44823,PONTE RASA,44823.0
2480,População total - homens,Ponte Rasa (Distrito),2005,45738,PONTE RASA,45738.0
2481,População total - homens,Ponte Rasa (Distrito),2001,46719,PONTE RASA,46719.0
2482,População total - homens,Ponte Rasa (Distrito),2013,43564,PONTE RASA,43564.0
2483,População total - homens,Ponte Rasa (Distrito),2007,45147,PONTE RASA,45147.0
2484,População total - homens,Ponte Rasa (Distrito),2006,45461,PONTE RASA,45461.0
2485,População total - homens,Ponte Rasa (Distrito),2009,44483,PONTE RASA,44483.0
2486,População total - homens,Ponte Rasa (Distrito),2020,42320,PONTE RASA,42320.0
2487,População total - homens,Ponte Rasa (Distrito),2017,42810,PONTE RASA,42810.0
2488,População total - homens,Ponte Rasa (Distrito),2004,45996,PONTE RASA,45996.0
2489,População total - homens,Ponte Rasa (Distrito),2019,42484,PONTE RASA,42484.0
2490,População total - homens,Ponte Rasa (Distrito),2018,42647,PONTE RASA,42647.0
2491,População total - homens,Ponte Rasa (Distrito),2012,43778,PONTE RASA,43778.0
2492,População total - homens,Ponte Rasa (Distrito),2002,46503,PONTE RASA,46503.0
2493,População total - homens,Ponte Rasa (Distrito),2014,43351,PONTE RASA,43351.0
2494,População total - homens,Raposo Tavares (Distrito),2002,44574,RAPOSO TAVARES,44574.0
2495,População total - homens,Raposo Tavares (Distrito),2008,46530,RAPOSO TAVARES,46530.0
